prompt,image_filename,image_path
"**paint pour cat, cosmic horror** - Upscaled by <@412798156477169664> (metered, fast)",image_7529.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7529.png
"**<https://s.mj.run/7Na0NOVB9a8> high detailed absolute symmetrical photo of a bulldog face, cinematic, shallow depth of field** - Upscaled (Max) by <@585107801748144148>",image_769.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_769.png
"**a haunted ghost town , dark light , —aspect 16:10** - <@685128697766084728>",image_771.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_771.png
**<https://s.mj.run/F-EIr4ykYDU> in inner workings of a pocket watch:: nuclear reactor:: pocket watch sunset:: hyper realistic complicated rendered in octane and unreal engine::** - Upscaled by <@583324108503384065>,image_774.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_774.png
**<https://s.mj.run/Cjj53tNr81k> in inner workings of a pocket watch:: nuclear reactor:: pocket watch sunset:: hyper realistic complicated rendered in octane and unreal engine::** - <@583324108503384065>,image_775.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_775.png
"**<https://s.mj.run/5-2z0Kz55ok> long wavy cat floating in colorful glowing swirling whisps, occult inspired, emerging from the void, shallow depth of field, cosmic horror --ar 2:5** - <@412798156477169664> (metered, fast)",image_7810.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7810.png
"**""Garden of Eden"" by John Stephens, Benoit Mandelbrot, Beeple and Roger Dean | Beautiful detailed ethereal alien paradise garden, alien geometry, peculiar angles, fractal patterns --w 384 --uplight** - Upscaled (Light) by <@939275554539053076>",image_7899.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7899.png
"**noise glitch, teal and orange** - <@360135582317543425> (relaxed)",image_7980.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7980.png
"**<https://s.mj.run/16DHTNEn8DU> establishing shot, 7 seals of revelations, apocalypse, apocalyptic scene, hell on earth, unreal engine rendered, 8k, hyper realistic, extremely detailed, --ar 24:18** - Upscaled by <@423504418445590529> (relaxed)",image_7988.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_7988.png
"**a huge sad giant standing  on a futuristic city, future sci-fi,cyberpunk,large, highly detailed, highly realistic. cinematic lighting, trending on Artstation. Atmospheric. Cinematic -** - <@685128697766084728>",image_804.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_804.png
**line drawing of an island** - Upscaled by <@402256924852355073>,image_829.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_829.png
"**<https://s.mj.run/N-5KSKtvEOs> wrestlers playing cricket, botticelli** - <@109400117135581184> (relaxed)",image_8300.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8300.png
"**<https://s.mj.run/Cqo9uvyLjwE> sails of charon :: acrylic painting --ar 16:9** - Upscaled by <@713319244347211797> (metered, fast)",image_8325.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8325.png
"**<https://s.mj.run/eejPAL0v0Lc> --ar 9:16** - <@713319244347211797> (metered, fast)",image_84.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_84.png
**<https://s.mj.run/-8NtDllsric> profile of whippet wearing a gaming headset and armour detailed hair** - <@585107801748144148>,image_852.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_852.png
"**<https://s.mj.run/48XBFnLS5k8> an avant-garde experimental oil painting of the genetic makeup of everything, esoteric, dark matter, super nova space cosmos, surreal, shot on 35mm, film grain** - <@292227864336531456>",image_853.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_853.png
"**<https://s.mj.run/5Y1KxIwlEQQ> a psychedelic experimental avant-garde oil painting of the all knowing mysterious entity that is made of the cosmos, the atoms of life, the third impact, wonder and astral energy, astronomy** - <@292227864336531456>",image_854.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_854.png
**<https://s.mj.run/IgkxOF0TAaw> devil in the abyss of the underworld with Gods** - <@373605562845233154>,image_856.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_856.png
**<https://s.mj.run/d-1mq_N-DJc> profile of whippet wearing a gaming headset and armour detailed hair** - <@585107801748144148>,image_860.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_860.png
**milk and honey by rupi kaur** - <@556306140879650827>,image_862.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_862.png
**<https://s.mj.run/q2K4FAkasAI> profile of whippet wearing a gaming headset and armour detailed hair** - <@585107801748144148>,image_865.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_865.png
**<https://s.mj.run/-UA7JBLGKnE> liquid wooden chainmail ferrofluid:: ultraviolet fire male Angel in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful fire braided hair:: full body shot:: --no blurry blur bokeh --iw 1.99** - <@583324108503384065>,image_87.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_87.png
**<https://s.mj.run/CcNrdFOFwpY> devil in the abyss of the underworld with Gods** - <@373605562845233154>,image_877.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_877.png
**<https://s.mj.run/5KFD1nbaiyM> spalted wood moth on bark glowing eyes:: insect photography by Annie Leibovitz ::1.5 colorful intricate mandala explosions::1.2 Intuit art:: symmetrical with clearly defined eyes:: --ar 9:16 --no blurry blur tilt shift bokeh** - Upscaled by <@583324108503384065>,image_8789.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8789.png
"**A Gundam crashing through a skyscraper in Neo-Tokyo, detailed illustration style, artstation, detailed linework --ar 16:9** - Upscaled (Max) by <@986250924999733258>",image_8831.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8831.png
"**retro science fiction astronaut walking towards camera in spaceship hallway, contre jour, medium shot, 50mm lens, star wars colors, octane render --ar 1:2** - <@522910479941763074>",image_8971.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8971.png
**A female cyborg with a skull face photographed by Henry Miller --ar 9:16** - <@986250924999733258>,image_8990.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_8990.png
**<https://s.mj.run/3VtxJ2UphcQ> two giant glowing samurais made of glowing particles battling in front of a dark blue night sky full of stars and nebulae fisheye lens --ar 16:9 --seed 564899** - Upscaled (Max) by <@986250924999733258>,image_9010.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9010.png
"**<https://s.mj.run/7-goGCDQwfM> Recursive image with a well rounded Calico feline, large eyes, shiny soft fur, anatomically correct, surrounded by matte glistening swirling wisps , oil pastels and gold, in the style of albert lynch, lalique, modeled in Poser, Redshift render, UHD --aspect 9:21 --fast** - <@873483547866976256> (relaxed)",image_9011.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9011.png
**<https://s.mj.run/QIUgyYGlLWY> epic battle between two warriors made out of glowing particles with a dark blue night sky full of stars in the background fisheye lens --ar 16:9 --seed 57737** - Upscaled by <@986250924999733258>,image_9014.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9014.png
**<https://s.mj.run/3VtxJ2UphcQ> two giant glowing samurais made of glowing particles battling in front of a dark blue night sky full of stars and nebulae fisheye lens --ar 16:9 --seed 564899** - Upscaled by <@986250924999733258>,image_9016.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9016.png
**<https://s.mj.run/3VtxJ2UphcQ> two giant glowing samurais made of glowing particles battling in front of a dark blue night sky full of stars and nebulae fisheye lens --ar 16:9 --seed 564899** - <@986250924999733258>,image_9020.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9020.png
**John Wick in the style of Michaela Pavlatova** - <@959192950846410812> (relaxed),image_9021.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9021.png
**two giant glowing samurais made of glowing particles battling in front of a dark blue night sky full of stars and nebulae fisheye lens --ar 16:9 --seed 564899** - <@986250924999733258>,image_9025.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9025.png
"**<https://s.mj.run/O2i4vF5MZS0> Recursive image with a well rounded Calico feline, large eyes, shiny soft fur, anatomically correct, surrounded by matte glistening swirling wisps , oil pastels and gold, in the style of albert lynch, lalique, modeled in Poser, Redshift render, UHD --aspect 9:21 --fast** - <@873483547866976256> (relaxed)",image_9030.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9030.png
**<https://s.mj.run/mxQqp3VMFLg> epic battle between two warriors made out of glowing particles with a dark blue night sky full of stars in the background fisheye lens --ar 16:9 --seed 57737** - Upscaled by <@986250924999733258>,image_9031.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9031.png
"**epic battle between two warriors made out of glowing particles with a dark blue night sky full of stars in the background fisheye lens --ar 16:9 --seed 57737 --uplight** - Upscaled (Light, Max) by <@986250924999733258>",image_9047.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9047.png
"**<https://s.mj.run/dgCujY9C8kk> Watching a cat walking towards a haunted mansion at dusk, creepy, haunted, - - aspect 16.9 - - uplight - - stop 90 - -** - <@439869767873069086> (relaxed)",image_912.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_912.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_9174.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9174.png
**third-person action game with a fortnite art style** - Upscaled by <@298406433605681154> (relaxed),image_9205.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_9205.png
**retro futuristic raygun gothic style cabin spooky mysterious chaos random impossible architecture forest plants everywhere utopia mist hyper detailed 3D environment octane render --aspect 9:19** - <@986404200177094667> (relaxed),image_931.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_931.png
"**<https://s.mj.run/9FIJ2B3r2KY> focus radioactive cat skeleton, background science lab, - - aspect 16.9 - - uplight - - stop 90 - -** - Upscaled (Light) by <@439869767873069086> (relaxed)",image_932.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_932.png
"**<https://s.mj.run/HxzBct8nb44> focus on full cat skeleton, background mansion house - - aspect 16.9 - - uplight - - stop 90 - -** - <@439869767873069086> (relaxed)",image_943.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_943.png
